Date,RPGDP,USRGDP,USRGDPUQ,USOGAP,USGDP,USMGDP,USCBBBEY,USCBBBBR,REAL10YTR,10YTR,2YTR,3YTR,3MTRNK,M1MS,VM1MSUS,TWUSDIB,USRPCE,USRDPI,USCIPI,USNHPUM,USTNP,USICUI,USMAWH,USPMI,SPECCDCI,SP500CAP,SP500D,SP500NM,SP500YD,VIX,S10Y3MTS,USCBBBBR,TEDS,USIR,IMRISKPR,IMEQPR5YR,IMEQPR5YDIF,CURVYCURV,GZSPREAD,EXCBONDPR,NBER
31/01/1991,8138900,8907400,0.006,0.094423079,6023300,,,,0.023785,0.0803,0.0705,0.073,0.0637,828400,7.326,,,6369.3,-0.004551,51.5,109001,462000,,39.2,,15.6059,12.1067,325.49,0.037195306,,0.0166,,87.25,0.056515,0.021748183,,,-0.0123,163.79,39.13,1
28/02/1991,8138900,8907400,0.006,0.094423079,6023300,,,,0.027075,0.0802,0.0704,0.0726,0.0622,832000,7.326,,,6379.4,-0.006595,54.1,108695,499000,,39.4,,17.3544,12.1133,362.26,0.033438138,,0.018,,83.5,0.053125,0.014350827,,,-0.012,145.28,30.21,1
31/03/1991,8195300,8865600,-0.009,0.081790783,6054900,,,,0.031549,0.0805,0.0702,0.073,0.0592,840200,7.27,,,6390.6,-0.005367,78.7,108535,499000,,40.7,,17.8183,12.12,372.28,0.032556141,,0.0213,,63.5,0.048951,-0.006706552,,,-0.0131,143.67,25.66,1
30/04/1991,8195300,8865600,-0.009,0.081790783,6054900,,,,0.031325,0.0802,0.068,0.0715,0.0568,841200,7.27,,,6412.7,0.002172,90.9,108324,462000,,42.8,,18.1555,12.13,379.68,0.031947956,,0.0234,,67.75,0.048875,-0.007117172,,,-0.0157,141.01,19.99,0
31/05/1991,8195300,8865600,-0.009,0.081790783,6054900,,,,0.031064,0.0806,0.0668,0.071,0.0571,849700,7.27,,,6412.9,0.009938,98.3,108196,443000,,44.5,,18.0356,12.14,377.99,0.032117252,,0.0235,,53.25,0.049536,-0.006659162,,,-0.018,136.04,20.11,0
30/06/1991,8250400,8934400,-0.005,0.082905071,6143600,,,,0.035441,0.0824,0.069,0.0733,0.0571,856100,7.232,,,6445.9,0.009287,93.2,108283,418000,,50.3,,18.0154,12.15,378.29,0.032118216,,0.0253,,64.75,0.046959,-0.006982677,,,-0.0177,132.54,8.94,0
31/07/1991,8250400,8934400,-0.005,0.082905071,6143600,,,,0.037521,0.082,0.0681,0.0721,0.057,862700,7.232,,,6432.8,0.000073,91.3,108236,423000,,50.6,,18.1041,12.1933,380.23,0.032068222,,0.025,,53.25,0.044479,-0.009193889,,,-0.0179,143.48,21.35,0
31/08/1991,8250400,8934400,-0.005,0.082905071,6143600,,,,0.040206,0.0782,0.0636,0.0668,0.0549,869100,7.232,,,6445,0.00137,84.9,108251,425000,,52.9,,18.5129,12.2367,389.4,0.031424499,,0.0233,,35.75,0.037994,-0.012750651,,,-0.0178,132.99,13.68,0
30/09/1991,8304900,8977300,-0.001,0.08096425,6218400,,,,0.040789,0.0747,0.0599,0.0628,0.0526,871800,7.18,,,6463.7,0.00863,80.6,108286,437000,,54.9,,18.3579,12.28,387.2,0.031714876,,0.0221,,51.5,0.033911,-0.009031431,,,-0.0177,142.2,15.67,0
31/10/1991,8304900,8977300,-0.001,0.08096425,6218400,,,,0.045487,0.0747,0.057,0.0606,0.0496,880800,7.18,,,6474,-0.00224,89.8,108298,423000,,53.1,,18.3498,12.2533,386.88,0.031672095,,0.0251,,43,0.029213,-0.013922266,,,-0.0213,139.87,16.22,0
30/11/1991,8304900,8977300,-0.001,0.08096425,6218400,,,,0.043905,0.0738,0.0538,0.0576,0.0447,887400,7.18,,,6486.7,-0.000955,67.1,108240,444000,,49.5,,18.2895,12.2267,385.92,0.031681955,,0.0291,,65,0.029895,-0.012308542,,,-0.0238,138.75,18.94,0
31/12/1991,8359100,9016400,0.012,0.078632867,6279300,,,,0.036457,0.0671,0.0477,0.0511,0.0396,897500,7.075,,,6546.2,-0.003812,68.5,108263,441000,,46.8,,18.4423,12.2,388.51,0.031402023,,0.0275,,37,0.030643,0.008295647,,,-0.0228,156.84,20.06,0
31/01/1992,8359100,9016400,0.012,0.078632867,6279300,,,,0.047097,0.0731,0.0511,0.0565,0.0394,918200,7.075,,,6616.3,-0.006169,67.9,108312,441000,,47.3,,19.7738,12.24,416.08,0.02941742,,0.0337,,34.75,0.026003,-0.004552451,,,-0.0274,136.81,7.54,0
29/02/1992,8359100,9016400,0.012,0.078632867,6279300,,,,0.04451,0.0727,0.0527,0.0575,0.0403,928600,7.075,,,6649.9,0.007279,72.6,108246,444000,,52.7,,19.5837,12.28,412.56,0.029765367,,0.0324,,32,0.02819,-0.001538293,,,-0.0248,130.03,12.23,0
31/03/1992,8413200,9123000,0.029,0.084367423,6380800,,,,0.043548,0.0754,0.056,0.0617,0.0415,939700,6.905,,,6659.6,0.008732,97.7,108296,420000,,54.6,,19.2842,12.32,407.36,0.030243519,,0.0339,,31.719,0.031852,0.017563834,,,-0.0251,123.93,7.55,0
30/04/1992,8413200,9123000,0.029,0.084367423,6380800,6270.066,,,0.044295,0.0761,0.0546,0.0605,0.0379,945600,6.905,,,6679.4,0.006953,103.9,108454,424000,,52.6,,19.3018,12.32,407.41,0.030239808,,0.0382,,36.25,0.031805,0.016811431,,,-0.0274,124.3,7.04,0
31/05/1992,8413200,9123000,0.029,0.084367423,6380800,6251.9252,,,0.043064,0.0733,0.0519,0.0575,0.0379,952300,6.905,,,6712.9,0.00339,97.1,108580,411000,,55.7,,19.6629,12.32,414.81,0.029700345,,0.0354,,36.25,0.030236,0.017421717,,,-0.027,124.76,3.07,0
30/06/1992,8467400,9223500,0.032,0.089295415,6492300,6363.6088,,,0.040518,0.0714,0.0483,0.0539,0.0365,955200,6.837,,,6741.7,-0.000229,109.2,108640,420000,,53.6,,19.316,12.32,408.27,0.030176109,,0.0349,,36.75,0.030882,0.023585464,,,-0.0287,121.81,1.3,0
31/07/1992,8467400,9223500,0.032,0.089295415,6492300,6383.1407,,,0.035629,0.0672,0.0442,0.0497,0.0325,966800,6.837,,,6736.8,0.008951,101.1,108711,564000,,53.9,,19.6214,12.3433,415.05,0.029739309,,0.0347,,25.75,0.031571,0.028030911,,,-0.0285,128.39,-6.74,0
31/08/1992,8467400,9223500,0.032,0.089295415,6492300,6380.153,,,0.034721,0.0662,0.0415,0.0469,0.0323,978500,6.837,,,6759.6,-0.004777,93,108852,408000,,53.4,,19.7228,12.3667,417.93,0.029590362,,0.0339,,34,0.031479,0.028777536,,,-0.0301,144.4,10.97,0
30/09/1992,8522000,9313200,0.037,0.092842056,6586500,6405.8063,,,0.033817,0.0637,0.038,0.0434,0.0275,994200,6.755,,,6725.8,0.00228,99.2,108887,409000,,49.7,,19.7094,12.39,418.48,0.02960715,,0.0362,,57.563,0.029883,0.0348031,,,-0.0311,155.79,21.74,0
31/10/1992,8522000,9313200,0.037,0.092842056,6586500,6452.181,,,0.035977,0.068,0.044,0.0498,0.0303,1009200,6.755,,,6682.5,0.0077,97.1,109064,365000,,50.3,,19.3709,12.3867,412.5,0.030028364,,0.0377,,60.25,0.032023,0.033159591,,,-0.0298,143.1,13.41,0
30/11/1992,8522000,9313200,0.037,0.092842056,6586500,6484.1998,,,0.039021,0.0695,0.0479,0.0536,0.0338,1017900,6.755,,,6685.9,0.004196,76.4,109204,341000,,53.6,,19.8343,12.3833,422.84,0.029286018,,0.0357,,73,0.030479,0.029274236,,,-0.0273,130.51,10.31,0
31/12/1992,8577400,9406500,0.043,0.096660993,6697600,6544.4191,,,0.037993,0.067,0.0456,0.0512,0.0315,1028400,6.6,,,6922.8,0.000671,79.5,109415,313000,,54.2,,20.4493,12.38,435.64,0.02841796,,0.0355,,35.75,0.029007,0.035506698,,,-0.027,138.19,14.95,0
31/01/1993,8577400,9406500,0.043,0.096660993,6697600,6533.5149,,,0.031315,0.0639,0.042,0.0472,0.0296,1030900,6.6,,,6793.6,0.004773,67.1,109725,340000,,55.8,,20.3241,12.4133,435.23,0.028521242,,0.0343,,35,0.032585,0.042401982,,,-0.0271,140.95,11.2,0
28/02/1993,8577400,9406500,0.043,0.096660993,6697600,6547.6287,,,0.027832,0.0603,0.0392,0.0437,0.0301,1034700,6.6,,,6817.1,0.00369,73.1,109967,362000,,55.2,,20.546,12.4467,441.7,0.028179081,,0.0302,,26.094,0.032468,0.045513041,,,-0.0256,144.06,8.4,0
31/03/1993,8634500,9424100,0.033,0.091447102,6748200,6552.3564,,,0.029431,0.0603,0.0396,0.0442,0.0295,1040400,6.526,,,6794.6,-0.000461,99.1,109916,366000,,53.5,,20.8559,12.48,450.16,0.027723476,,0.0308,,36,0.030869,0.033091388,,,-0.0253,139.21,6.79,0
30/04/1993,8634500,9424100,0.033,0.091447102,6748200,6584.6367,,,0.028242,0.0605,0.0383,0.043,0.0297,1047200,6.526,,,6825.9,0.002999,107.3,110225,350000,,50.2,,20.458,12.4933,443.08,0.028196488,,0.0308,,27.75,0.032258,0.03482455,,,-0.0269,143.33,8.01,0
31/05/1993,8634500,9424100,0.033,0.091447102,6748200,6630.8307,,,0.029388,0.0616,0.0424,0.0463,0.0313,1073000,6.526,,,6814.5,-0.003655,101.7,110490,349000,,51.2,,20.5182,12.5067,445.25,0.028089163,,0.0303,,31.5,0.032212,0.033562773,,,-0.0231,135.5,5.24,0
30/06/1993,8692800,9480100,0.028,0.090569207,6829600,6652.6327,,,0.028043,0.058,0.0403,0.0439,0.031,1077600,6.426,,,6800.8,0.001778,117.8,110663,340000,,49.6,,20.609,12.52,448.06,0.027942686,,0.027,,28.25,0.029957,0.029542599,,,-0.0213,133.56,-3.74,0
31/07/1993,8692800,9480100,0.028,0.090569207,6829600,6644.2846,,,0.030542,0.0583,0.0413,0.045,0.031,1086500,6.426,,,6817.1,0.002889,104.5,110958,356000,,50.2,,20.5652,12.52,447.29,0.027990789,,0.0273,,28.25,0.027758,0.027031254,,,-0.0207,131.6,-4.03,0
31/08/1993,8692800,9480100,0.028,0.090569207,6829600,6679.1075,,,0.026821,0.0545,0.0388,0.042,0.0308,1096800,6.426,,,6826.9,-0.000615,111.9,111119,337000,,50.7,,20.8129,12.52,454.13,0.027569198,,0.0237,,24,0.027679,0.03030459,,,-0.0189,139.65,-5.74,0
30/09/1993,8752400,9526300,0.023,0.088421462,6904200,6741.5078,,,0.027107,0.054,0.0389,0.0424,0.0298,1103900,6.309,,,6809.3,0.004726,111.5,111360,343000,,50.8,,20.9942,12.52,459.24,0.027262434,,0.0242,,45.5,0.026893,0.024532501,,,-0.0186,142.38,4.5,0
31/10/1993,8752400,9526300,0.023,0.088421462,6904200,6749.7669,,,0.026796,0.0543,0.0399,0.043,0.031,1113000,6.309,,,6772.6,0.007655,107,111637,348000,,53.4,,21.1098,12.54,463.9,0.027031688,,0.0233,,40.75,0.027504,0.024617996,,,-0.0175,137.02,-3.22,0
30/11/1993,8752400,9526300,0.023,0.088421462,6904200,6831.1704,,,0.031539,0.0583,0.0422,0.0455,0.0321,1124700,6.309,,,6791.6,0.004066,98.1,111898,337000,,53.8,,21.0386,12.56,462.89,0.027133876,,0.0262,,36,0.026761,0.019961786,,,-0.0194,130.16,-10.9,0
31/12/1993,8813200,9653500,0.026,0.095345618,7032800,6860.4627,,,0.030816,0.0583,0.0425,0.0458,0.0307,1131900,6.267,,,7023.2,0.00517,100.1,112206,290000,,55.6,,21.1654,12.58,465.95,0.026998605,,0.0276,,36.5,0.027484,0.023645891,,,-0.0191,128.01,-13.93,0
31/01/1994,8813200,9653500,0.026,0.095345618,7032800,6874.7093,,,0.031755,0.057,0.0412,0.0444,0.0305,1132700,6.267,,,6892.9,0.00408,80.7,112474,406000,,56,,21.4127,12.6233,472.99,0.026688302,,0.0265,,29,0.025245,0.022318462,,,-0.019,123.84,-21.86,0
28/02/1994,8813200,9653500,0.026,0.095345618,7032800,6928.4681,,,0.036343,0.0615,0.0467,0.0504,0.0347,1136500,6.267,,,6908.4,0.000308,81.7,112675,327000,,56.5,,21.2646,12.6667,471.58,0.02686013,,0.0268,,39,0.025157,0.017908782,,,-0.0185,113.95,-42.35,0
31/03/1994,8875300,9748200,0.034,0.098351605,7136300,6945.7226,,,0.04263,0.0677,0.0521,0.0566,0.0356,1141500,6.282,,,6930.4,0.010243,126.4,113137,322000,,56.9,,20.8341,12.71,463.81,0.027403463,,0.0321,,45.75,0.02507,0.020415543,,,-0.0201,121.94,-30.45,0
30/04/1994,8875300,9748200,0.034,0.098351605,7136300,6985.8496,,,0.046989,0.0706,0.0573,0.0616,0.0397,1137900,6.282,,,6932.6,0.00532,127.6,113490,344000,,57.4,,20.056,12.7533,447.23,0.0285162,,0.0309,,44.25,0.023611,0.017192939,,,-0.0176,122.04,-26.74,0
31/05/1994,8875300,9748200,0.034,0.098351605,7136300,7089.338,,,0.048815,0.0717,0.0601,0.0636,0.0431,1142300,6.282,,,7016.1,0.005638,131.4,113821,348000,,58.2,,20.1972,12.7967,450.9,0.02838035,,0.0286,,46.5,0.022885,0.015201849,,,-0.0151,124.71,-27.86,0
30/06/1994,8938600,9881400,0.042,0.10547513,7269800,7057.7124,,,0.048469,0.0734,0.0619,0.0652,0.0426,1145300,6.359,,,7002.8,0.006745,138.8,114136,341000,,58.8,,20.2915,12.84,454.83,0.028230328,,0.0308,,72.5,0.024931,0.023680372,,,-0.0148,120.24,-32.63,0
31/07/1994,8938600,9881400,0.042,0.10547513,7269800,7103.3717,,,0.043499,0.0712,0.0599,0.0633,0.0439,1151400,6.359,,,7008.8,0.001676,114.8,114499,332000,,58.5,,20.0687,12.87,451.4,0.028511298,,0.0273,,60.5,0.027701,0.029032735,,,-0.0147,120.39,-29.26,0
31/08/1994,8938600,9881400,0.042,0.10547513,7269800,7155.2857,,,0.042894,0.0719,0.0617,0.0644,0.0468,1151600,6.359,,,7019.1,0.005616,131.5,114799,341000,,58,,20.5363,12.9,464.24,0.027787351,,0.0251,,44,0.029006,0.028900272,,,-0.0129,118.4,-25,0
30/09/1994,9003000,9939700,0.043,0.104043097,7352300,7136.7427,,,0.046565,0.0762,0.0662,0.0692,0.048,1152300,6.387,,,7048.2,0.00354,127.2,115153,325000,,59,,20.5772,12.93,466.96,0.027689738,,0.0282,,83,0.029635,0.026171267,,,-0.013,116.03,-38.93,0
31/10/1994,9003000,9939700,0.043,0.104043097,7352300,7225.1944,,,0.052019,0.0781,0.0684,0.071,0.052,1148100,6.387,,,7113.4,0.008424,117,115360,331000,,59.4,,20.3965,13.0133,463.81,0.028057394,,0.0261,,59.5,0.026081,0.021008093,,,-0.0123,118.63,-28.99,0
30/11/1994,9003000,9939700,0.043,0.104043097,7352300,7229.9586,,,0.052351,0.0791,0.074,0.0762,0.0572,1151200,6.387,,,7111.1,0.006185,100.5,115783,329000,,59.2,,20.2102,13.0967,461.01,0.028408711,,0.0219,,62.75,0.026749,0.021071866,,,-0.0073,123.93,-24.21,0
31/12/1994,9068600,10052500,0.041,0.108495247,7476700,7289.447,,,0.051651,0.0784,0.0769,0.078,0.0568,1149300,6.498,,,7144.2,0.010275,94.2,116057,319000,,56.1,,19.9122,13.18,455.19,0.028954942,,0.0216,,97,0.026749,0.020297365,,,-0.0026,127.72,-18.85,0
31/01/1995,9068600,10052500,0.041,0.108495247,7476700,7329.3253,,,0.047956,0.076,0.0726,0.0739,0.06,1148000,6.498,94.1663,,7174.2,0.002041,78,116378,324000,,57.4,,20.2198,13.18,465.25,0.028328855,,0.016,,48.25,0.028044,0.023361366,,,-0.0047,127.32,-23.54,0
28/02/1995,9068600,10052500,0.041,0.108495247,7476700,7272.7839,,,0.04357,0.0722,0.0679,0.069,0.0594,1146200,6.498,93.2739,,7190.3,-0.000945,80.4,116587,336000,,55.1,,20.8033,13.18,481.92,0.027348938,,0.0128,,49,0.02863,0.026715347,,,-0.0054,123.87,-26.91,0
31/03/1995,9135200,10086900,0.035,0.104179438,7545300,7320.9908,,,0.043467,0.072,0.068,0.0692,0.0588,1147200,6.57,91.673,,7208.3,0.001456,111.5,116809,332000,,52.1,,21.1535,13.18,493.15,0.026726148,,0.0132,,55,0.028533,0.019983831,,,-0.0052,124.39,-27.4,0
30/04/1995,9135200,10086900,0.035,0.104179438,7545300,7317.1375,,,0.040171,0.0707,0.066,0.0672,0.0587,1149800,6.57,89.8462,,7153.1,-0.000295,109.7,116971,365000,,51.5,,21.6435,13.2433,507.91,0.026074108,,0.012,,49.75,0.030529,0.022639578,,,-0.0059,121.12,-22.37,0
31/05/1995,9135200,10086900,0.035,0.104179438,7545300,7337.4434,,,0.031136,0.063,0.0589,0.0595,0.0581,1142800,6.57,90.3528,,7223.3,0.002969,122.8,116955,374000,,46.7,,22.1962,13.3067,523.81,0.025403677,,0.0049,,43.25,0.031864,0.0309946,,,-0.0047,132.74,-33.38,0
30/06/1995,9203200,10122100,0.024,0.099845706,7604900,7412.8191,,,0.031695,0.0621,0.0579,0.0588,0.056,1143800,6.634,90.1676,,7245.4,0.003972,129.3,117186,358000,,45.9,,22.7191,13.37,539.35,0.024789098,,0.0061,,61.859,0.030405,0.018460838,,,-0.0051,134.89,-13.22,0
31/07/1995,9203200,10122100,0.024,0.099845706,7604900,7393.101,,,0.036872,0.0645,0.0588,0.0602,0.056,1146200,6.634,90.4943,,7259.9,-0.004082,115.6,117265,351000,,50.7,,23.3772,13.44,557.37,0.024113246,,0.0085,,45.5,0.027628,0.012502154,,,-0.0071,127.1,-31.11,0
31/08/1995,9203200,10122100,0.024,0.099845706,7604900,7445.0436,,,0.036626,0.0628,0.0585,0.0595,0.0545,1143400,6.634,93.3792,,7265.8,0.013345,133.5,117536,359000,,47.1,,23.2849,13.51,559.11,0.024163403,,0.0083,,59.281,0.026174,0.012764956,,,-0.0053,128.88,-19.92,0
30/09/1995,9272300,10208800,0.027,0.100999752,7706500,7519.3554,,,0.036265,0.0617,0.0583,0.0591,0.054,1140000,6.735,93.1247,,7289.4,0.003722,124.1,117781,355000,,48.1,,23.9468,13.58,578.77,0.023463552,,0.0077,,71.313,0.025435,0.015444977,,,-0.0042,127.9,-16.61,0
31/10/1995,9272300,10208800,0.027,0.100999752,7706500,7517.3566,,,0.032206,0.0603,0.0561,0.057,0.0548,1135200,6.735,94.0469,,7297.7,-0.001458,122.2,117928,377000,,46.7,,23.9276,13.65,582.92,0.023416592,,0.0055,,61.75,0.028094,0.019518468,,,-0.0051,136.37,-12.81,0
30/11/1995,9272300,10208800,0.027,0.100999752,7706500,7520.7397,,,0.031548,0.0576,0.0536,0.0541,0.0548,1133800,6.735,95.2557,,7317.5,0.002496,107.8,118076,379000,,45.9,,24.3484,13.72,595.53,0.023038302,,0.0028,,55.5,0.026052,0.019728735,,,-0.0045,141.64,-3.84,0
31/12/1995,9342700,10281200,0.023,0.10045276,7799500,7589.4037,,,0.030416,0.0558,0.0518,0.0525,0.051,1127000,6.884,95.4634,,7326.1,0.00382,97.4,118207,359000,,46.2,,25.0282,13.79,614.57,0.022438453,,0.0048,,66.5,0.025384,0.016121215,0.018150534,0.002029319,-0.0047,143.61,-4.48,0
31/01/1996,9342700,10281200,0.023,0.10045276,7799500,7611.1312,,,0.028721,0.056,0.0493,0.0506,0.0505,1117900,6.884,97.0785,,7337.5,-0.006608,88.3,118188,387000,,45.5,,24.7633,13.8933,614.42,0.022612057,,0.0055,,46.5,0.027279,0.018042156,0.018088767,4.66114E-05,-0.008,142.18,-9.21,0
29/02/1996,9342700,10281200,0.023,0.10045276,7799500,7620.0861,,,0.034792,0.0613,0.0544,0.0556,0.0502,1116900,6.884,96.5937,,7394.6,0.015618,96,118622,365000,,45.9,,25.9769,13.9967,649.54,0.021548634,,0.0111,,41.469,0.026508,0.010836602,0.018030197,0.007193595,-0.0081,132.2,-33.02,0
31/03/1996,9414500,10348700,0.026,0.099229911,7893100,7683.3826,,,0.034998,0.0634,0.0579,0.0591,0.0513,1123200,7.038,96.6419,,7419.1,-0.001386,120.4,118885,393000,,46.9,,25.6308,14.1,647.07,0.021790533,,0.0121,,47.266,0.028402,0.013994073,0.018375207,0.004381135,-0.0067,128.24,-34.2,0
30/04/1996,9414500,10348700,0.026,0.099229911,7893100,7792.0103,,,0.037634,0.0666,0.0603,0.0619,0.0514,1118600,7.038,96.9887,,7376.4,0.008677,140.1,119046,343000,,49.3,,25.425,14.1567,647.17,0.021874778,,0.0152,,47.438,0.028966,0.011459621,0.01868482,0.007225199,-0.0079,127.32,-29.08,0
31/05/1996,9414500,10348700,0.026,0.099229911,7893100,7779.5586,,,0.039591,0.0685,0.0627,0.0644,0.0518,1110800,7.038,97.4956,,7470.8,0.007156,140.5,119369,343000,,49.1,,25.8149,14.2133,661.23,0.021495244,,0.0167,,46,0.028909,0.009100683,0.018947484,0.009846802,-0.0075,122.33,-31.49,0
30/06/1996,9487100,10529400,0.04,0.109864975,8061500,7828.431,,,0.039759,0.0673,0.0611,0.063,0.0518,1113000,7.205,97.8203,,7515.5,0.008372,131.4,119647,337000,,53.6,,25.9675,14.27,668.5,0.021346298,,0.0155,,54.203,0.027541,0.023052564,0.019448072,-0.003604492,-0.0081,128.23,-27.46,0
31/07/1996,9487100,10529400,0.04,0.109864975,8061500,7860.2053,,,0.038492,0.068,0.0622,0.0639,0.0532,1112100,7.205,97.0845,,7495.6,-0.001965,135.1,119879,327000,,49.7,,24.8592,14.4,644.07,0.022357818,,0.0148,,49.578,0.029508,0.025446255,0.020025407,-0.005420847,-0.0075,129.76,-32.65,0
31/08/1996,9487100,10529400,0.04,0.109864975,8061500,7885.8272,,,0.040823,0.0696,0.0634,0.0654,0.0529,1098600,7.205,97.3231,,7513.8,0.006207,129.1,120075,329000,,51.6,,25.4133,14.53,662.68,0.021926118,,0.0167,,41.25,0.028777,0.02263637,0.020615191,-0.002021178,-0.0082,126.98,-39.92,0
30/09/1996,9561000,10626800,0.041,0.111473695,8159000,7932.0675,,,0.037174,0.0672,0.061,0.0628,0.0514,1091800,7.394,98.1281,,7531.8,0.006415,121.1,120295,348000,,51.1,,25.6809,14.66,674.88,0.02172238,,0.0158,,71.5,0.030026,0.027117976,0.021217681,-0.005900295,-0.008,124.95,-39.09,0
31/10/1996,9561000,10626800,0.041,0.111473695,8159000,8011.8835,,,0.033772,0.0637,0.0577,0.0592,0.0517,1077800,7.394,98.3615,,7530.8,-0.000756,123.7,120538,352000,,50.5,,26.4843,14.74,701.46,0.021013315,,0.012,,47,0.029928,0.029757532,0.021945678,-0.007811854,-0.0075,129.75,-33.27,0
30/11/1996,9561000,10626800,0.041,0.111473695,8159000,8043.8427,,,0.028048,0.0606,0.0559,0.057,0.0513,1078100,7.394,98.4015,,7550.6,0.008631,100.7,120834,332000,,53,,27.5865,14.82,735.67,0.020144902,,0.0093,,50,0.032552,0.034605486,0.022727578,-0.011877907,-0.0058,134.62,-29.63,0
31/12/1996,9636300,10739100,0.045,0.114442265,8287100,8013.2738,0.0726,0.0083,0.031075,0.0643,0.0588,0.0604,0.0521,1070700,7.648,99.0104,,7577.2,0.006266,99.2,121001,357000,,55.2,,27.7248,14.9,743.25,0.02004709,,0.0122,0.0083,49.25,0.033225,0.035570247,0.023182155,-0.012388092,-0.0071,127.03,-40.8,0
